state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_SD_STY,first_choice_CON_CTR,first_choice_CON_SD,first_choice_CON_STY,first_choice_STY_REF,first_choice_SD_CON,first_choice_STY_SD,first_choice_REF_STY,first_choice_CON_REF,first_choice_SD_LIB,first_choice_SD_CTR
17,IL,1460.3318361668644,0.1694762314632719,0.14751637888936087,0.11122412586928143,0.07031022576289941,0.10912528356107526,0.09711397398545024,0.10621777000861982,0.06590167285406419,0.06060214443856429,0.06251219316741254,0.048841516623512646,0.0612948879177305,0.04098779245291236,0.057173929013311836,0.06208199842365079,0.03974471237385883,0.08520153446145314,0.03258051393589912,0.05901332470128132,0.03630898716289836,0.07080540502923159,0.05186398264954418,0.04599818826194877,0.03269917477561473,0.03749540807160354,0.03906476823465191,0.03469177881534561,0.0458771412484933,0.06552002043066249,0.052754935416395136
18,IN,994.9890932957763,0.19892570421824254,0.13636087916115552,0.13516936118677372,0.10344310424846466,0.07687500326701606,0.11049083235029818,0.09935432945830594,0.05382922066793847,0.05018115831488827,0.03537040712691661,0.07443540340502745,0.044516614764390144,0.05205728542596536,0.055643295558831816,0.045209417150923144,0.046251791129617775,0.04864989036653906,0.050567442268331916,0.03806961795382107,0.034811136003114355,0.05709631428459376,0.038463403007067895,0.05033354693184607,0.027486147704723986,0.08469149634773875,0.02850388037699451,0.047312153768260215,0.08590339711036815,0.03646150534493794,0.05353626109690664
19,IA,446.7912192181343,0.1851035748871191,0.14245954265550112,0.12618605839049882,0.10517091814089673,0.06169812839022732,0.10993831935396098,0.12063546253063327,0.0551372914626021,0.06446609449542472,0.029204609693135538,0.04350029400237635,0.023258333366902327,0.04356577146690785,0.05709642424368492,0.04082356045453677,0.034787494905248045,0.06991148666063406,0.05940837264924869,0.024515597439764204,0.019373390529215488,0.09376978771130944,0.05428332166165131,0.0998933191775988,0.06948430577863696,0.0831427250808331,0.043447406680536114,0.03824966582357375,0.02094274038342595,0.033307129569685005,0.04723887241423067
20,KS,372.6996859218709,0.22446507011734318,0.10596213308116399,0.14493820019306228,0.08775738281608654,0.10685749925847142,0.1129607332276942,0.08264991536247564,0.021293984312756982,0.06904442910607443,0.044070652524871176,0.07924235404137972,0.041916965657437626,0.07753920235937534,0.042717089477947175,0.06640207666744008,0.028903150421722153,0.032659956148038106,0.05490969693599938,0.048145200124443066,0.010191008470927332,0.048896441321956655,0.08709881354411164,0.06445735972218217,0.0487320211405397,0.0794099997827336,0.0551148519400636,0.024164268344606086,0.048952117888842954,0.036125192183379715,0.024422233826873845
21,KY,717.9252799112746,0.209003631360063,0.1337945980884959,0.14331458720242984,0.1087827235927458,0.05923365178830753,0.12367712866425966,0.0990247600465002,0.05185857215303708,0.04607041760325513,0.025239929500905697,0.07360137120263237,0.06235735375102085,0.028126041749259943,0.07777498441800455,0.04977216208568208,0.08505606712020697,0.05741947347622617,0.036064099829522585,0.024131982925720566,0.017929970333798166,0.08476939015680669,0.06173338278348691,0.049313776702820215,0.054272251141475915,0.041894121588968374,0.02905882941387773,0.05833944310554976,0.04291024881364867,0.014814303972923755,0.0506607454283677
22,LA,508.4085817640956,0.19994036467489726,0.10549893831331408,0.1814434686659227,0.11725177546274677,0.045056229733150654,0.08350959929645116,0.14513511072845314,0.047869656481208486,0.03384045810708984,0.04045439853676584,0.08087862316247466,0.036743104554206485,0.040768184519059246,0.07948781116066414,0.02690434263864624,0.024537139698001333,0.016539953821296645,0.016084404158721706,0.04063577449527849,0.0350935677936587,0.10627366702190628,0.05022677325911717,0.06273747915820034,0.07580419078192989,0.04482477799184397,0.019145257387241744,0.09033260335573655,0.050553149441738776,0.025238328271996298,0.07719086732828144
23,ME,243.15825432865347,0.13627169928320618,0.1479276504246746,0.08979900147531426,0.071515022923328,0.13464629505629583,0.1473827701274051,0.07705023713443568,0.05176007829161887,0.07410430760383982,0.0695429376798816,0.05245287605631301,0.04215658818660249,0.022103627457804816,0.059769799852135944,0.11392829809364673,0.10552088508727554,0.02471777139193236,0.0505804965926035,0.06204722980034065,0.053227903804265,0.03629071451759249,0.041154563549217045,0.040872923046952454,0.02160335796914542,0.040130202484920614,0.02831436592631545,0.04532262087540153,0.0565154008710196,0.051671153026612564,0.05161922140990285
24,MD,782.1392251325467,0.12924431813665244,0.17333833597108028,0.15313481656063535,0.05980420392820076,0.10175377624174871,0.1114442462153964,0.08228585229321687,0.06308555066448329,0.04249874873948778,0.08341015124909797,0.037100906995399786,0.04574294996582145,0.08088115667207718,0.04168737943253964,0.058985516218263784,0.07392551654301814,0.0361397751778925,0.03709161995605649,0.04681766996074808,0.0921503983420678,0.038027149637441325,0.03591539641345182,0.047309826034626516,0.02063358685412281,0.04146672157605793,0.07956899821615838,0.03178143364123342,0.038276522800174136,0.07603793448363162,0.040459541079217176
25,MA,790.9676385842274,0.16071855092603785,0.1713470125723615,0.1124387123351679,0.06648887059408312,0.1306130543599223,0.08074429001337714,0.0533921385352189,0.06156622446605848,0.0760755595849766,0.08661558661279599,0.04919567284810093,0.05747705726107238,0.035765740117033144,0.03701972353415843,0.07166590666500387,0.032817580639493554,0.03222520552316157,0.07558592636227315,0.08005869425354398,0.032197528265942944,0.040510485496165885,0.06120422866135007,0.05453223414409776,0.05121585698004107,0.041422220832417624,0.03963892711192459,0.036086822160608246,0.06257139730271981,0.06320709966110441,0.04560169217978648
26,MI,1329.584123339628,0.20749943670358936,0.13312363762943943,0.09994050279332223,0.11290586273490309,0.09694374524327366,0.11438237301639446,0.08059122472652577,0.04367322730533406,0.062316268010565036,0.04862372183665272,0.07168583283177205,0.04899081769042919,0.03962533082981513,0.08784009985966375,0.06997099509980582,0.044752710089745185,0.029053850186362046,0.03492841517126331,0.03820575449945494,0.04674236523100524,0.03994421884765208,0.08699231679387708,0.03250821254361549,0.05115410916943417,0.04327433586750856,0.029530667851249977,0.03875626297194395,0.06048336675101414,0.057952932629226676,0.04760740508516124
