variable,domain,type,stat_label,question,overall,CON,SD,STY,REF,CTR,LIB,CON/CTR,CON/SD,CON/STY,SD/STY,SD/CON,SD/CTR,SD/LIB,STY/REF,STY/SD,STY/CON,REF/STY,CON/REF,CON/NAT,LIB/CTR,REF/SD,CTR/LIB,PRG/DSA,cond_chamber,irv_chamber,cond_pure_chamber,irv_pure_chamber,cond_bloc1,cond_bloc2,cond_bloc3,cond_bloc4,irv_bloc1,irv_bloc2,irv_bloc3,irv_bloc4
educ,Demographics,categorical_dist,% HS grad,Education level,29.15,34.29,25.93,34.98,34.32,36.29,20.7,35.0438,30.5656,34.5798,28.931,29.9361,31.11,23.315,34.683,30.455,34.6987,34.5635,34.2993,29.8604,26.936,30.5445,28.495,14.315,31.3923,31.119,32.3914,32.6155,34.683,33.3636,31.2575,25.2762,34.2958,34.6168,32.584,27.5499
educ,Demographics,categorical_dist,% Some college,Education level,19.87,17.9,22.35,20.26,22.44,17.61,18.35,17.7907,19.8825,18.8912,21.657,20.2176,19.98,20.35,21.241,21.305,19.2978,21.6358,19.3074,18.9486,18.054,22.3995,17.98,20.985,20.0359,19.9274,19.7625,19.7739,21.241,19.0945,21.1197,21.85,18.7796,19.3506,18.9428,21.8132
educ,Demographics,categorical_dist,% 2-year degree,Education level,10.1,10.31,10.93,10.63,10.39,9.9,10.11,10.1555,10.5862,10.4444,10.8305,10.6329,10.415,10.52,10.522,10.78,10.4995,10.4785,10.3348,10.2904,10.026,10.633,10.005,7.624,10.5436,10.4566,10.4482,10.4322,10.522,10.4006,10.7534,10.8275,10.3255,10.4665,10.391,10.8452
educ,Demographics,categorical_dist,% 4-year degree,Education level,21.46,19.68,21.27,15.43,17.48,18.49,26.94,19.2315,20.3883,17.895,19.3335,20.5081,19.88,24.105,16.3525,18.35,17.1627,16.7238,18.998,22.7817,23.56,19.1855,22.715,30.475,19.3996,19.741,18.9524,18.9739,16.3525,19.2055,17.8322,21.9788,19.2538,17.5159,19.8636,20.2964
educ,Demographics,categorical_dist,% Post-grad,Education level,13.12,10.67,13.87,7.54,8.3,10.51,21.54,10.6097,12.0956,9.3554,11.771,12.3366,12.19,17.705,7.882,10.705,8.8161,8.0196,9.9353,11.9538,17.128,10.8065,16.025,24.468,11.3148,11.6927,10.9667,10.8308,7.882,10.6004,10.1437,14.8288,10.2108,9.02,11.4283,12.8624
urbancity,Demographics,categorical_dist,% City,Type of area (1=City … 4=Rural),26.82,20.47,30.68,36.28,23.05,27.24,29.7,23.0216,25.0186,27.1102,32.537,25.7874,28.96,30.19,30.3265,33.48,29.8343,27.9305,21.2698,18.2209,28.716,26.4835,28.47,31.806,27.8082,27.5173,28.8149,27.6808,30.3265,24.2131,33.9766,30.5575,20.9699,28.1003,24.156,31.7529
urbancity,Demographics,categorical_dist,% Suburb,Type of area (1=City … 4=Rural),39.93,41.11,41.71,33.11,34.56,37.7,42.24,39.8248,41.3773,37.75,38.8582,41.4225,39.705,41.975,33.7625,37.41,36.3716,34.0251,39.0795,41.11,40.424,37.7775,39.97,44.572,39.1391,39.4399,38.5982,38.6369,33.7625,39.5939,36.6474,41.7762,39.8409,36.8557,40.6642,40.0319
urbancity,Demographics,categorical_dist,% Town,Type of area (1=City … 4=Rural),12.55,12.43,12.63,11.34,14.71,13.12,13.17,12.6901,12.5191,11.9722,12.2022,12.5342,12.875,12.9,12.8565,11.985,11.7844,13.4668,13.1368,12.6554,13.15,13.774,13.145,11.377,12.4647,12.503,12.5267,12.6686,12.8565,12.591,11.8706,12.6975,12.8717,12.0883,12.5992,12.3927
urbancity,Demographics,categorical_dist,% Rural area,Type of area (1=City … 4=Rural),20.18,25.64,13.97,18.51,27.18,21.44,14.56,24.057,20.441,22.6454,15.4755,19.5623,17.705,14.265,22.4115,16.24,21.4169,23.9816,26.1174,27.6098,17.312,21.2355,18.0,11.866,19.9307,19.9001,19.3757,20.3682,22.4115,23.0955,16.6426,14.0438,25.9384,22.4017,22.0423,14.8831
urbancity,Demographics,categorical_dist,% Other,Type of area (1=City … 4=Rural),0.52,0.36,1.0,0.76,0.5,0.5,0.33,0.4128,0.6451,0.528,0.9204,0.6933,0.75,0.665,0.643,0.88,0.5969,0.5959,0.4034,0.409,0.398,0.725,0.415,0.379,0.6574,0.64,0.6831,0.6451,0.643,0.5112,0.8587,0.9162,0.3871,0.5586,0.5416,0.9318
region,Demographics,categorical_dist,% Northeast,Region,16.92,15.61,18.26,12.55,15.9,14.25,22.05,15.0974,16.7906,14.3248,16.3666,16.9901,16.255,20.155,14.0575,15.405,13.7976,14.6642,15.6999,14.777,18.93,16.962,18.15,22.908,16.0043,16.2005,15.4471,15.5335,14.0575,15.5877,14.8987,18.7338,15.6662,14.1924,16.0245,17.2533
region,Demographics,categorical_dist,% Midwest,Region,20.85,22.64,18.96,17.41,21.93,22.31,20.73,22.5156,21.0006,20.4434,18.446,20.7235,20.635,19.845,19.444,18.185,19.5423,20.2626,22.4199,22.5714,21.362,20.5935,21.52,20.625,20.2785,20.4811,20.349,20.6696,19.444,21.5278,18.0475,19.1812,22.5024,20.1267,21.6785,18.7099
region,Demographics,categorical_dist,% South,Region,38.92,42.86,36.83,46.73,37.98,44.17,29.32,43.3537,40.1736,44.4854,40.1128,39.7196,40.5,33.075,42.7925,41.78,45.1522,41.2079,41.3472,40.9931,35.26,37.4625,36.745,28.373,41.0336,40.7112,42.0167,41.7629,42.7925,42.1177,42.6579,35.8912,41.9145,44.3144,41.6064,38.5461
region,Demographics,categorical_dist,% West,Region,23.31,18.89,25.96,23.31,24.19,19.26,27.9,19.0295,22.0397,20.7464,25.0813,22.5721,22.61,26.93,23.706,24.635,21.508,23.8654,20.533,21.6634,24.444,24.9865,23.58,28.094,22.6861,22.6093,22.1875,22.0341,23.706,20.7674,24.4,26.2025,19.9169,21.3666,20.6913,25.4985
age,Demographics,continuous,Median,"Age (years, derived from birth year)",50.0,59.0,43.0,38.0,46.0,51.0,55.0,55.9848,51.872,50.18,41.342,50.6672,47.0,49.0,41.6,40.5,46.5617,43.0488,54.97,59.49,53.4,44.65,53.0,38.6,48.3316,48.7142,47.2549,48.2549,41.6,52.9967,40.0566,44.5,56.4812,48.147,53.6775,42.3898
age,Demographics,continuous,Q25,"Age (years, derived from birth year)",34.0,43.0,29.0,27.0,34.0,33.0,39.0,39.231,36.763,36.28,28.3368,35.7088,31.0,34.0,30.15,28.0,33.5232,31.4177,40.21,43.49,36.6,31.75,36.0,27.8,34.0969,34.2633,32.3529,33.3922,30.15,37.928,27.8226,30.25,41.2562,34.7989,37.821,28.9184
age,Demographics,continuous,Q75,"Age (years, derived from birth year)",64.0,68.0,60.0,53.0,60.0,64.0,67.0,66.4924,64.436,61.7,57.6788,63.8336,62.0,63.5,56.15,56.5,59.1155,57.4177,65.52,67.51,65.8,60.0,65.5,53.5,61.6966,61.9984,61.2157,61.8039,56.15,64.4325,55.8793,60.875,66.45,60.3442,65.3388,58.8394
faminc_new,Demographics,ordinal,Weighted mean,Family income,6.82,6.902,6.7074,5.4489,6.4086,6.5223,7.6663,6.7589,6.8153,6.2917,6.2901,6.8007,6.6149,7.1868,5.8808,6.0781,6.0413,6.0546,6.749,7.3238,7.2087,6.5431,7.0943,7.7142,6.5234,6.59,6.4347,6.4852,5.8808,6.6604,5.9666,6.8272,6.8064,6.1815,6.7881,6.4894
faminc_new,Demographics,ordinal_dist,% <$10k,Family income,6.25,3.81,6.4,15.33,8.93,5.69,2.98,4.5186,4.9638,8.6484,9.3612,5.1589,6.045,4.69,12.45,10.865,10.6333,11.291,5.3972,3.1583,4.064,7.7915,4.335,5.612,7.3491,6.9264,7.5347,7.2088,12.45,5.8759,11.6569,5.9725,4.802,9.6128,4.7733,8.0528
faminc_new,Demographics,ordinal_dist,% $10k–20k,Family income,7.11,6.69,7.87,9.58,6.69,8.35,4.86,7.3157,7.2157,7.9038,8.437,7.3045,8.11,6.365,8.2795,8.725,8.4017,7.7561,6.69,5.7835,6.256,7.221,6.605,5.339,7.6757,7.5791,8.1151,7.8904,8.2795,7.2754,8.8766,7.4938,6.69,8.0494,7.2687,8.1129
faminc_new,Demographics,ordinal_dist,% $20k–30k,Family income,10.25,10.25,12.25,13.41,10.15,11.65,7.82,10.7777,11.141,11.5772,12.6347,11.2916,11.95,10.035,11.943,12.83,12.1217,11.3526,10.219,9.0348,9.352,11.095,9.735,7.242,11.5044,11.3477,11.9069,11.6437,11.943,10.9465,12.9329,11.6962,10.2306,11.7289,10.9849,12.3402
faminc_new,Demographics,ordinal_dist,% $30k–40k,Family income,9.19,9.79,8.47,9.74,9.1,10.5,8.34,10.0576,9.2019,9.769,8.8911,9.1025,9.485,8.405,9.452,9.105,9.7604,9.3361,9.5761,9.1873,9.204,8.8165,9.42,7.052,9.3104,9.2997,9.5614,9.5467,9.452,9.6041,9.2176,8.4538,9.6563,9.7147,9.5892,8.7162
faminc_new,Demographics,ordinal_dist,% $40k–50k,Family income,7.97,8.73,8.25,7.54,7.8,7.07,8.49,8.1043,8.5162,8.2302,8.0146,8.48,7.66,8.37,7.657,7.895,8.0252,7.7041,8.4417,7.8872,7.922,8.0025,7.78,6.397,8.1796,8.1309,7.8396,7.9155,7.657,8.3346,7.8321,8.28,8.5498,8.1005,8.3233,8.1176
faminc_new,Demographics,ordinal_dist,% $50k–60k,Family income,8.89,9.23,8.08,10.34,10.44,10.08,7.86,9.5504,8.7177,9.6962,8.8294,8.6311,9.08,7.97,10.385,9.21,9.8875,10.4031,9.6051,8.544,8.748,9.378,8.97,7.089,9.1596,9.1073,9.3606,9.4,10.385,9.3475,9.4104,8.0525,9.4644,9.8429,9.0954,8.5185
faminc_new,Demographics,ordinal_dist,% $60k–70k,Family income,6.76,7.59,6.83,5.68,7.54,6.55,7.01,7.198,7.2514,6.7878,6.4487,7.1942,6.69,6.92,6.517,6.255,6.4587,6.8538,7.5745,7.1294,6.826,7.2205,6.78,5.862,6.875,6.8896,6.6702,6.8127,6.517,7.2065,6.153,6.8525,7.5803,6.6878,7.2224,6.609
faminc_new,Demographics,ordinal_dist,% $70k–80k,Family income,7.26,7.62,7.26,5.6,6.67,8.0,8.16,7.7632,7.4596,6.7716,6.7095,7.4325,7.63,7.71,6.0815,6.43,6.4236,6.2753,7.3255,7.3848,8.096,6.9355,8.08,7.832,7.0816,7.1916,7.2041,7.2267,6.0815,7.3247,6.2828,7.3725,7.4359,6.5986,7.5976,6.961
faminc_new,Demographics,ordinal_dist,% $80k–100k,Family income,9.26,10.56,8.12,5.95,9.77,9.27,9.8,10.0738,9.473,8.6238,7.4004,9.2892,8.695,8.96,7.669,7.035,7.8295,8.3608,10.3151,11.0108,9.588,9.0275,9.535,9.447,8.701,8.8494,8.4957,8.7763,7.669,9.5962,6.8426,8.33,10.4069,8.3323,9.7362,7.7449
faminc_new,Demographics,ordinal_dist,% $100k–120k,Family income,7.59,7.13,7.05,5.55,8.53,6.08,8.5,6.7343,7.0944,6.4664,6.5526,7.0883,6.565,7.775,6.891,6.3,6.1942,7.4307,7.564,8.5706,7.532,7.864,7.29,9.75,6.8533,6.9264,6.5137,6.7024,6.891,6.99,6.167,7.2312,7.4012,6.4918,6.9277,6.7997
faminc_new,Demographics,ordinal_dist,% $120k–150k,Family income,8.01,8.53,7.18,4.47,7.2,6.66,9.71,7.8252,7.9286,6.8248,6.2814,7.8269,6.92,8.445,5.6985,5.825,6.1253,6.1929,8.1177,9.8187,8.49,7.191,8.185,10.963,7.1387,7.3052,6.7343,6.9416,5.6985,7.6807,5.5847,7.4962,8.2723,6.5205,7.8731,6.7251
faminc_new,Demographics,ordinal_dist,% $150k–200k,Family income,5.79,5.41,5.44,3.23,4.25,5.54,7.87,5.459,5.4234,4.4944,4.7072,5.4256,5.49,6.655,3.689,4.335,4.1188,3.8737,5.0504,6.6889,6.938,4.7855,6.705,8.64,5.0104,5.1746,5.0075,5.0184,3.689,5.1156,4.139,5.7438,5.1852,4.2976,5.44,5.0805
faminc_new,Demographics,ordinal_dist,% $200k–250k,Family income,2.64,2.24,2.91,1.76,1.41,1.94,3.79,2.1269,2.5385,2.0384,2.5287,2.5889,2.425,3.35,1.6025,2.335,1.9557,1.5391,1.9827,2.7006,3.05,2.085,2.865,4.219,2.3488,2.3944,2.2516,2.2071,1.6025,2.1939,2.233,3.02,2.0792,1.952,2.3524,2.7109
faminc_new,Demographics,ordinal_dist,% $250k–350k,Family income,1.75,1.23,2.2,0.75,0.71,1.77,3.28,1.4335,1.6621,1.0284,1.7192,1.7352,1.985,2.74,0.732,1.475,0.9457,0.7248,1.0688,1.3819,2.676,1.3805,2.525,3.337,1.5173,1.5923,1.5888,1.5178,0.732,1.3195,1.3464,2.335,1.1292,0.9652,1.5622,1.948
faminc_new,Demographics,ordinal_dist,% $350k–500k,Family income,0.8,0.71,1.24,0.61,0.61,0.32,0.87,0.563,0.9461,0.668,1.0311,0.986,0.78,1.055,0.61,0.925,0.6508,0.61,0.679,1.0334,0.65,0.8935,0.595,0.831,0.8342,0.8222,0.74,0.7325,0.61,0.7337,0.8691,1.1937,0.6906,0.6555,0.7724,1.1043
faminc_new,Demographics,ordinal_dist,% $500k+,Family income,0.49,0.51,0.46,0.47,0.2,0.52,0.64,0.5138,0.4877,0.4932,0.4633,0.484,0.49,0.55,0.3485,0.465,0.4863,0.2996,0.4139,0.706,0.592,0.317,0.58,0.382,0.4744,0.4757,0.4833,0.4682,0.3485,0.4749,0.4659,0.4825,0.4499,0.4679,0.4995,0.4676
marstat,Demographics,categorical_dist,% Married,Marital status,46.62,56.21,37.5,34.18,45.49,47.47,49.07,52.9159,47.8747,46.9574,36.3991,46.4658,42.485,43.285,39.2695,35.84,43.1616,41.3177,52.8868,59.6057,48.43,41.8945,48.27,39.442,44.4432,44.9265,43.2398,44.5496,39.2695,49.8524,35.5456,38.9462,54.133,45.0434,50.093,37.2074
marstat,Demographics,categorical_dist,% Separated,Marital status,1.8,1.62,1.95,2.59,2.97,1.45,0.96,1.5559,1.767,2.0274,2.1622,1.7919,1.7,1.455,2.761,2.27,2.1945,2.8298,2.0385,1.473,1.156,2.511,1.205,1.179,1.9629,1.8985,1.8902,1.9253,2.761,1.8569,2.3267,1.8262,1.8816,2.1775,1.6715,2.0452
marstat,Demographics,categorical_dist,% Divorced,Marital status,10.17,11.2,9.5,8.94,11.14,11.38,11.74,11.2678,10.4427,10.2508,9.3143,10.3146,10.44,10.62,9.93,9.22,9.8614,10.3284,11.1814,10.5189,11.596,10.402,11.56,6.507,10.2308,10.2551,10.2753,10.42,9.93,10.7506,9.1703,9.78,11.1884,10.1324,10.8137,9.4596
marstat,Demographics,categorical_dist,% Widowed,Marital status,5.39,7.84,4.13,4.04,4.97,5.75,5.39,7.0523,6.1872,6.244,4.1002,5.9078,4.94,4.76,4.4585,4.085,5.5893,4.6269,6.9503,6.7326,5.534,4.592,5.57,2.521,5.521,5.5442,5.26,5.4676,4.4585,6.5461,4.077,4.2875,7.2839,5.8373,6.565,4.1517
marstat,Demographics,categorical_dist,% Never married,Marital status,30.45,19.45,39.14,42.32,29.12,29.08,28.22,23.0795,28.2219,29.0554,40.1945,29.7046,34.11,33.68,36.38,40.73,32.9959,33.9895,22.4477,18.2103,28.564,33.629,28.65,44.483,31.752,31.4245,33.1335,31.6557,36.38,26.0147,41.012,37.775,21.3236,30.9329,25.9625,39.4254
marstat,Demographics,categorical_dist,% Domestic/civil partnership,Marital status,5.57,3.68,7.78,7.92,6.31,4.86,4.62,4.1247,5.5066,5.4608,7.8264,5.8153,6.32,6.2,7.1955,7.85,6.1914,6.9039,4.4953,3.4595,4.716,6.9715,4.74,5.875,6.0875,5.9488,6.1963,5.9776,7.1955,4.9776,7.8624,7.385,4.1896,5.8717,4.8925,7.7088
child18,Demographics,binary,% Supporting,Children under 18 in household,21.8211,19.4741,23.0216,29.7865,29.0282,22.3617,17.7389,20.5624,21.0545,23.8053,25.2648,21.3216,22.6916,20.3803,29.4453,26.404,25.5821,29.3079,22.4359,19.1099,19.588,26.3252,20.0503,19.0489,23.3356,22.9284,23.6457,23.551,29.4453,21.9948,27.0039,22.3613,21.3252,25.0414,20.8479,24.1895
numchildren,Demographics,continuous,Median,Number of children,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.6231,1.5545,1.58,1.0,1.4792,1.0,1.0,1.0,1.0,1.4077,1.0,1.69,2.0,1.0,1.0,1.0,0.0,1.3292,1.3083,1.1765,1.2353,1.0,1.5995,1.0,1.0,1.8062,1.4546,1.5804,1.0
numchildren,Demographics,continuous,Q25,Number of children,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numchildren,Demographics,continuous,Q75,Number of children,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.6231,2.5545,2.58,2.0,2.4792,2.0,2.0,2.0,2.0,2.4077,2.0,2.69,3.0,2.0,2.0,2.0,1.7,2.3292,2.322,2.1765,2.2353,2.0,2.5995,2.0,2.0,2.8062,2.4546,2.5804,2.0
ownhome,Demographics,categorical_dist,% Own,Home ownership,67.25,76.48,59.37,52.04,65.49,67.83,70.95,73.2198,68.8575,66.2152,56.9394,67.5691,63.6,65.16,58.0925,55.705,62.0042,60.5283,73.0731,80.1256,69.702,62.736,69.39,60.361,64.7729,65.3601,63.5604,64.8825,58.0925,70.092,55.055,60.8175,74.3507,64.1596,70.7718,58.2875
ownhome,Demographics,categorical_dist,% Rent,Home ownership,29.44,21.42,35.31,43.79,30.75,30.0,26.89,24.6538,27.608,30.8154,38.122,28.6539,32.655,31.1,37.922,39.55,34.6698,35.5605,24.3123,17.745,28.134,32.802,28.445,34.442,31.5929,31.0648,32.8704,31.6608,37.922,27.0164,40.302,34.2575,23.2277,32.6422,26.325,36.7179
ownhome,Demographics,categorical_dist,% Other,Home ownership,3.31,2.1,5.32,4.17,3.76,2.18,2.16,2.1302,3.5345,2.9694,4.9387,3.777,3.75,3.74,3.9855,4.745,3.3261,3.9112,2.6146,2.1294,2.168,4.462,2.17,5.197,3.6348,3.5761,3.5722,3.4592,3.9855,2.8924,4.643,4.925,2.4216,3.1982,2.905,4.9947
immstat,Demographics,categorical_dist,"% Immigrant, naturalized",Immigration background,5.63,5.09,6.18,7.81,4.07,8.73,5.15,6.4619,5.5756,6.2324,6.7205,5.6577,7.455,5.665,6.127,6.995,6.7011,5.4497,4.7738,4.1639,6.582,5.0195,6.94,4.048,6.1415,6.1363,7.0159,6.6637,6.127,5.7258,7.1395,6.0512,4.8924,6.293,5.991,6.469
immstat,Demographics,categorical_dist,"% Immigrant, not citizen",Immigration background,2.25,0.88,3.38,4.63,1.88,1.84,2.26,1.2418,1.9937,2.455,3.7945,2.182,2.61,2.82,3.3925,4.005,3.1011,2.8945,1.19,0.7085,2.092,2.555,2.05,2.281,2.5986,2.4781,2.7016,2.4776,3.3925,1.7571,4.1158,3.24,1.0738,2.7189,1.6612,3.5913
immstat,Demographics,categorical_dist,"% US-born, parent immigrant",Immigration background,10.73,8.13,14.04,13.44,9.57,10.99,10.61,9.2079,10.7629,10.3602,13.841,11.2079,12.515,12.325,11.6985,13.74,11.2751,10.9976,8.5764,7.9291,10.762,11.5815,10.8,11.944,11.4135,11.313,11.8947,11.4273,11.6985,9.826,13.6868,13.6112,8.409,10.7357,10.0794,13.8146
immstat,Demographics,categorical_dist,"% US-born, grandparent immigrant",Immigration background,17.86,20.42,15.43,10.84,15.09,14.65,22.23,18.2453,18.197,16.3964,13.908,17.8212,15.04,18.83,12.7525,13.135,14.7458,13.5222,18.7677,21.9733,19.198,15.243,18.44,18.833,16.3335,16.5583,15.1745,15.6586,12.7525,17.8768,12.728,16.28,19.3873,15.514,18.1904,14.7381
immstat,Demographics,categorical_dist,% 3+ gen US-born,Immigration background,63.53,65.48,60.97,63.28,69.4,63.8,59.74,64.8468,63.4708,64.556,61.736,63.1312,62.385,60.355,66.034,62.125,64.1769,67.1423,66.6952,65.2301,61.364,65.6065,61.77,62.891,63.5137,63.5153,63.2165,63.7761,66.034,64.8157,62.3298,60.8162,66.2395,64.7392,64.0798,61.3867
sexuality,Demographics,categorical_dist,% Heterosexual/straight,Sexual orientation,87.04,95.42,82.48,85.51,90.88,93.78,84.42,94.8019,89.6552,91.2578,83.4847,88.6808,88.13,83.45,87.9265,83.995,89.5503,88.899,94.0126,95.4102,88.164,87.1,89.1,66.707,88.5485,88.4738,88.8459,89.5392,87.9265,92.1425,84.2637,82.7225,94.5404,90.418,91.9556,83.1377
sexuality,Demographics,categorical_dist,% Lesbian/gay woman,Sexual orientation,1.21,0.39,1.72,1.39,0.54,0.37,2.05,0.3825,0.9825,0.81,1.6106,1.0827,1.045,1.885,1.0075,1.555,0.9823,0.8536,0.4365,0.2185,1.378,1.071,1.21,3.245,1.0848,1.0859,1.0004,0.9186,1.0075,0.684,1.5258,1.7612,0.4191,0.8716,0.7133,1.6653
sexuality,Demographics,categorical_dist,% Gay man,Sexual orientation,2.8,0.91,4.62,1.9,1.04,1.7,5.98,1.2078,2.5628,1.3258,3.718,2.8422,3.16,5.3,1.513,3.26,1.4964,1.3573,0.9503,0.9786,4.268,2.651,3.84,5.991,2.5274,2.5814,2.5029,2.2953,1.513,1.5982,3.0188,4.79,0.9352,1.3854,1.9589,4.1265
sexuality,Demographics,categorical_dist,% Bisexual,Sexual orientation,5.65,1.62,7.13,6.42,4.32,2.39,4.92,1.9102,4.0747,3.636,6.8946,4.4896,4.76,6.025,5.475,6.775,4.463,5.0947,2.457,1.8209,3.908,5.5845,3.655,17.164,4.6579,4.7297,4.5692,4.2935,5.475,3.1408,6.7121,6.8538,2.1431,4.0803,3.1076,6.921
sexuality,Demographics,categorical_dist,% Other,Sexual orientation,1.52,0.51,1.15,1.98,1.18,1.07,1.35,0.7211,0.7951,1.1274,1.4252,0.8433,1.11,1.25,1.62,1.565,1.3807,1.4751,0.7177,0.3336,1.238,1.1665,1.21,4.826,1.1148,1.1499,1.1769,1.1116,1.62,0.8442,1.6386,1.175,0.6398,1.2517,0.7647,1.3198
sexuality,Demographics,categorical_dist,% Prefer not to say,Sexual orientation,1.79,1.16,2.89,2.79,2.04,0.68,1.29,0.9791,1.9307,1.8446,2.8568,2.061,1.785,2.09,2.4525,2.84,2.1254,2.3167,1.4328,1.2433,1.046,2.4225,0.985,2.057,2.0645,1.9771,1.8984,1.8373,2.4525,1.5931,2.8311,2.69,1.3305,1.9927,1.5015,2.8203
employ,Employment & Labor,categorical_dist,% Full-time,Employment status,38.26,34.54,37.9,37.17,38.52,37.94,38.15,35.8215,36.0369,35.6446,37.6579,36.2899,37.92,38.025,37.7775,37.535,36.0977,38.022,35.7738,38.1611,38.066,38.241,38.045,47.434,36.6908,36.9113,37.1878,37.0537,37.7775,35.8669,37.4702,37.9312,35.3111,36.0756,35.9569,37.7639
employ,Employment & Labor,categorical_dist,% Part-time,Employment status,10.8,9.83,11.62,13.18,11.95,12.49,9.72,10.8326,10.6274,11.237,12.1373,10.7622,12.055,10.67,12.6265,12.4,11.8142,12.4037,10.4872,8.8402,10.828,11.8015,11.105,10.207,11.3443,11.2843,11.8724,11.6912,12.6265,10.7989,12.5383,11.3825,10.2408,11.5648,10.7325,11.868
employ,Employment & Labor,categorical_dist,% Temporarily laid off,Employment status,0.82,0.39,1.38,1.7,0.67,1.12,0.52,0.6651,0.831,0.9402,1.4861,0.9056,1.25,0.95,1.2365,1.54,1.1659,1.05,0.4768,0.3949,0.76,0.9895,0.82,0.893,1.0316,1.0036,1.1776,1.0753,1.2365,0.7393,1.5684,1.2725,0.4442,1.0272,0.7602,1.4162
employ,Employment & Labor,categorical_dist,% Unemployed,Employment status,8.1,5.65,8.92,14.2,7.98,7.89,5.79,6.4943,7.1068,9.241,10.6708,7.353,8.405,7.355,11.401,11.56,10.7142,10.2746,6.3723,5.6206,6.63,8.403,6.84,9.701,8.6943,8.4596,9.0569,8.6425,11.401,7.3208,12.0282,8.5287,6.1014,9.8465,6.843,9.8626
employ,Employment & Labor,categorical_dist,% Retired,Employment status,22.79,32.21,17.28,11.38,17.75,23.85,29.81,29.0591,25.5587,23.4614,15.3236,24.4345,20.565,23.545,14.2465,14.33,19.8724,15.4001,27.7274,30.5636,27.426,17.5385,26.83,11.061,21.8725,22.2172,20.6994,21.579,14.2465,26.2245,13.8068,18.8462,29.4084,21.3274,27.0878,16.509
employ,Employment & Labor,categorical_dist,% Permanently disabled,Employment status,6.28,6.99,6.31,6.58,8.49,6.05,5.12,6.6357,6.6871,6.8178,6.3995,6.6359,6.18,5.715,7.4395,6.445,6.7472,7.7854,7.455,6.2207,5.492,7.509,5.585,4.277,6.6502,6.5788,6.4492,6.6171,7.4395,6.8994,6.4689,6.1612,7.2806,6.9096,6.6594,6.326
employ,Employment & Labor,categorical_dist,% Homemaker,Employment status,6.22,7.04,6.3,6.91,9.05,5.8,4.56,6.5726,6.7103,6.9854,6.5023,6.6546,6.05,5.43,7.873,6.605,6.963,8.2606,7.6631,6.6333,5.056,7.8125,5.18,4.289,6.7266,6.63,6.4571,6.658,7.873,6.9853,6.6591,6.0825,7.4294,7.1296,6.6425,6.3658
employ,Employment & Labor,categorical_dist,% Student,Employment status,4.58,1.81,7.49,6.23,2.97,3.32,4.54,2.3791,4.3404,3.6664,7.0722,4.7681,5.405,6.015,4.763,6.86,4.428,4.1726,2.1696,1.908,4.052,5.004,3.93,9.559,4.7563,4.7238,4.9255,4.5384,4.763,3.2529,6.7483,7.1212,2.0348,3.9761,3.4681,7.1495
employ,Employment & Labor,categorical_dist,% Other,Employment status,2.14,1.55,2.81,2.67,2.61,1.54,1.79,1.5462,2.1113,2.0204,2.7636,2.2062,2.175,2.3,2.643,2.74,2.2134,2.6321,1.8786,1.6627,1.69,2.7,1.665,2.572,2.2434,2.2004,2.1827,2.1522,2.643,1.9205,2.7276,2.6825,1.7554,2.1563,1.8578,2.7505
union,Employment & Labor,categorical_dist,% Current member,Labor union membership,5.75,4.1,6.41,4.39,4.58,5.4,8.03,4.59,5.1291,4.2218,5.7402,5.303,5.905,7.22,4.4755,5.4,4.2718,4.5099,4.2488,4.7909,6.978,5.4035,6.715,8.631,5.1384,5.2405,5.2733,5.1486,4.4755,4.5948,5.2209,6.6125,4.193,4.2724,4.8937,6.0626
union,Employment & Labor,categorical_dist,% Former member,Labor union membership,16.02,16.9,15.76,9.13,14.3,12.79,21.62,15.3509,16.3921,13.6366,13.5615,16.3063,14.275,18.69,11.4565,12.445,12.2978,12.3928,16.094,19.5068,18.088,14.957,17.205,16.185,14.7535,14.9346,13.759,14.1167,11.4565,15.427,11.8571,16.4925,16.3962,13.0501,15.9049,14.6367
union,Employment & Labor,categorical_dist,% Never member,Labor union membership,78.23,79.0,77.83,86.48,81.12,81.81,70.35,80.0591,78.4788,82.1416,80.6983,78.3907,79.82,74.09,84.068,82.155,83.4304,83.0973,79.6572,75.7072,74.934,79.6395,76.08,75.184,80.1081,79.8249,80.9676,80.7347,84.068,79.9782,82.922,76.895,79.4108,82.6775,79.2014,79.3007
unionhh,Employment & Labor,categorical_dist,% Currently member,Household union membership,6.42,4.99,8.18,5.44,8.37,5.37,7.39,5.1332,6.4111,5.179,7.2714,6.6514,6.775,7.785,6.7585,6.81,5.2565,7.2891,6.0378,4.9655,6.582,8.2845,6.38,8.234,6.3878,6.4033,6.2571,6.2982,6.7585,5.7819,6.567,8.0812,5.6449,5.4552,5.8398,7.6154
